crop,x1,y1,x2,y2,conf,match_pct,ignored
frame_000634_fish_03.png,918,710,976,751,0.8801,87.06,0
frame_000634_fish_04.png,563,443,592,525,0.8745,89.80,0
frame_000634_fish_05.png,563,448,675,604,0.6329,97.65,1
frame_000635_fish_00.png,1149,816,1254,878,0.9070,80.20,0
frame_000635_fish_01.png,896,715,960,756,0.9009,77.62,0
frame_000635_fish_02.png,794,813,907,862,0.8855,74.41,0
frame_000635_fish_03.png,563,444,592,525,0.8796,89.78,0
frame_000635_fish_04.png,861,877,964,921,0.8701,73.13,0
frame_000635_fish_05.png,562,448,675,604,0.6075,97.69,1
frame_000636_fish_00.png,702,772,775,839,0.9189,82.63,0
frame_000636_fish_01.png,872,722,941,769,0.8997,79.51,0
frame_000636_fish_02.png,1005,915,1074,953,0.8907,91.35,0
frame_000636_fish_03.png,1226,240,1268,333,0.8776,88.41,0
frame_000636_fish_04.png,563,444,592,524,0.8719,89.62,0
frame_000636_fish_05.png,1104,836,1147,890,0.8672,86.07,0
frame_000636_fish_06.png,562,448,675,604,0.6285,97.60,1
frame_000637_fish_00.png,563,444,592,525,0.8813,89.44,0
frame_000637_fish_01.png,679,692,721,776,0.8790,84.98,0
frame_000637_fish_02.png,876,743,898,788,0.8774,78.09,0
frame_000637_fish_03.png,1220,273,1278,354,0.8744,88.71,0
frame_000637_fish_04.png,1262,314,1336,399,0.8612,89.98,0
frame_000637_fish_05.png,1104,925,1191,965,0.8540,95.65,0
frame_000637_fish_06.png,1175,876,1235,917,0.8209,93.64,0
frame_000637_fish_07.png,562,449,675,604,0.5744,97.60,1
frame_000638_fish_00.png,875,756,934,784,0.9168,72.67,0
frame_000638_fish_01.png,663,584,695,678,0.8855,73.30,0
frame_000638_fish_02.png,1212,286,1279,359,0.8841,90.41,0
frame_000638_fish_03.png,562,444,592,525,0.8649,89.49,0
frame_000638_fish_04.png,1253,384,1325,417,0.8135,85.83,0
frame_000638_fish_05.png,561,448,677,603,0.5884,97.15,1
frame_000639_fish_00.png,646,453,688,571,0.8902,84.08,0
frame_000639_fish_01.png,877,750,927,780,0.8879,78.28,0
frame_000639_fish_02.png,1200,285,1278,360,0.8775,84.65,0
frame_000639_fish_03.png,563,444,593,525,0.8708,89.11,0
frame_000639_fish_04.png,1237,343,1322,384,0.8542,88.85,0
frame_000639_fish_05.png,1315,818,1380,902,0.6822,93.70,0
frame_000639_fish_06.png,564,452,671,603,0.2854,94.00,0
frame_000640_fish_00.png,895,749,961,784,0.9340,82.70,0
frame_000640_fish_01.png,1328,714,1385,776,0.9176,84.19,0
frame_000640_fish_02.png,629,384,679,485,0.8876,87.74,0
frame_000640_fish_03.png,563,443,593,525,0.8765,89.47,0
frame_000640_fish_04.png,1209,283,1289,309,0.8223,82.89,0
frame_000640_fish_05.png,563,450,673,604,0.5912,97.12,1
frame_000641_fish_00.png,626,365,668,466,0.8990,87.18,0
frame_000641_fish_01.png,1341,565,1403,643,0.8909,88.09,0
frame_000641_fish_02.png,897,759,968,789,0.8854,86.36,0
frame_000641_fish_03.png,1221,860,1295,918,0.8844,93.14,0
frame_000641_fish_04.png,1204,245,1239,328,0.8820,88.18,0
frame_000641_fish_05.png,563,443,592,526,0.8766,89.12,0
frame_000641_fish_06.png,745,77,833,144,0.8362,90.89,0
frame_000641_fish_07.png,563,450,673,604,0.5945,97.43,1
frame_000642_fish_00.png,1138,741,1220,812,0.9083,83.84,0
frame_000642_fish_01.png,634,344,681,433,0.8924,88.41,0
frame_000642_fish_02.png,761,92,875,156,0.8807,88.64,0
frame_000642_fish_03.png,563,443,592,525,0.8784,89.20,0
frame_000642_fish_04.png,1211,288,1240,376,0.8516,87.41,0
frame_000642_fish_05.png,1424,349,1448,411,0.7829,83.84,0
frame_000642_fish_06.png,562,448,674,604,0.6268,97.55,1
frame_000643_fish_00.png,563,443,592,527,0.8823,89.52,0
frame_000643_fish_01.png,1358,314,1437,374,0.8788,91.32,0
frame_000643_fish_02.png,634,300,703,385,0.8785,91.17,0
frame_000643_fish_03.png,1076,607,1112,703,0.8697,87.28,0
frame_000643_fish_04.png,1220,334,1273,384,0.8633,91.72,0
frame_000643_fish_05.png,561,448,675,604,0.5685,97.60,1
frame_000644_fish_00.png,1097,472,1141,565,0.9026,91.73,0
frame_000644_fish_01.png,976,705,1005,750,0.8943,91.31,0
frame_000644_fish_02.png,600,249,672,336,0.8864,89.34,0
frame_000644_fish_03.png,563,443,592,527,0.8797,89.76,0
frame_000644_fish_04.png,1253,330,1341,392,0.8686,88.09,0
frame_000644_fish_05.png,1265,393,1297,505,0.8618,85.08,0
frame_000644_fish_06.png,1078,252,1197,320,0.6127,81.16,0
frame_000644_fish_07.png,561,448,675,604,0.5916,97.64,1
frame_000645_fish_00.png,1342,373,1386,414,0.8866,82.38,0
frame_000645_fish_01.png,1002,658,1039,697,0.8849,88.40,0
frame_000645_fish_02.png,1148,369,1184,440,0.8837,82.80,0
frame_000645_fish_03.png,563,443,592,529,0.8802,89.71,0
frame_000645_fish_04.png,1137,282,1270,366,0.8646,83.39,0
frame_000645_fish_05.png,596,250,665,307,0.8582,88.64,0
frame_000645_fish_06.png,1356,761,1447,804,0.8433,86.52,0
frame_000645_fish_07.png,562,447,675,604,0.6123,97.63,1
frame_000645_fish_08.png,1148,233,1219,278,0.5601,89.18,0
frame_000646_fish_00.png,1040,600,1088,649,0.8928,88.19,0
frame_000646_fish_01.png,563,442,593,528,0.8824,89.71,0
frame_000646_fish_02.png,1282,380,1370,442,0.8760,81.64,0
frame_000646_fish_03.png,1382,603,1434,686,0.8754,90.90,0
frame_000646_fish_04.png,1282,434,1324,497,0.8165,79.10,0
frame_000646_fish_05.png,562,448,675,604,0.5972,97.58,1
frame_000647_fish_00.png,1270,523,1333,589,0.8954,89.39,0
frame_000647_fish_01.png,669,309,736,361,0.8816,87.66,0
frame_000647_fish_02.png,920,326,1050,402,0.8807,88.04,0
frame_000647_fish_03.png,564,441,593,529,0.8789,89.49,0
frame_000647_fish_04.png,1104,541,1131,590,0.8610,88.78,0
frame_000647_fish_05.png,1213,347,1307,383,0.8374,89.35,0
frame_000647_fish_06.png,563,447,674,604,0.6567,97.51,1
frame_000648_fish_00.png,1123,508,1174,557,0.8992,83.50,0
frame_000648_fish_01.png,1181,756,1227,877,0.8881,75.37,0
frame_000648_fish_02.png,730,369,784,416,0.8799,85.39,0
frame_000648_fish_03.png,564,442,593,526,0.8714,89.18,0
frame_000648_fish_04.png,1157,328,1243,357,0.8600,89.00,0
frame_000648_fish_05.png,563,446,675,604,0.6418,97.52,1
frame_000649_fish_00.png,1109,481,1177,527,0.8899,84.07,0
frame_000649_fish_01.png,762,403,806,449,0.8893,91.46,0
frame_000649_fish_02.png,564,442,593,525,0.8778,89.08,0
frame_000649_fish_03.png,1343,964,1424,1008,0.8762,84.10,0
frame_000649_fish_04.png,563,447,675,604,0.5921,97.55,1
frame_000650_fish_00.png,792,350,830,457,0.8920,78.29,0
frame_000650_fish_01.png,1084,453,1144,513,0.8904,87.79,0
frame_000650_fish_02.png,564,442,593,525,0.8786,89.29,0
frame_000650_fish_03.png,1405,802,1454,909,0.8698,90.67,0
frame_000650_fish_04.png,563,447,675,604,0.5880,97.58,1
frame_000651_fish_00.png,959,669,1039,700,0.9110,77.43,0
frame_000651_fish_01.png,956,363,1042,472,0.9025,89.59,0
frame_000651_fish_02.png,1386,661,1442,769,0.8985,85.65,0
frame_000651_fish_03.png,806,328,834,423,0.8886,81.31,0
frame_000651_fish_04.png,1136,445,1173,513,0.8762,82.85,0
frame_000651_fish_05.png,564,442,592,528,0.8713,89.25,0
frame_000651_fish_06.png,902,169,966,238,0.7429,85.51,0
frame_000651_fish_07.png,563,447,675,604,0.6180,97.56,1
frame_000652_fish_00.png,840,323,931,448,0.9034,84.39,0
frame_000652_fish_01.png,917,705,978,738,0.8870,76.24,0
frame_000652_fish_02.png,599,270,684,310,0.8835,84.45,0
frame_000652_fish_03.png,1377,529,1410,627,0.8795,80.70,0
frame_000652_fish_04.png,563,442,592,525,0.8779,89.52,0
frame_000652_fish_05.png,1071,385,1158,425,0.8641,88.30,0
frame_000652_fish_06.png,686,103,761,148,0.7343,92.33,0
frame_000652_fish_07.png,563,447,675,604,0.5999,97.53,1
frame_000653_fish_00.png,895,663,930,748,0.8982,74.68,0
frame_000653_fish_01.png,1150,474,1261,543,0.8880,86.92,0
frame_000653_fish_02.png,563,442,592,528,0.8805,89.47,0
frame_000653_fish_03.png,565,267,621,316,0.8488,87.50,0
frame_000653_fish_04.png,839,47,929,173,0.7989,90.47,0
frame_000653_fish_05.png,1031,359,1083,388,0.7231,88.01,0
frame_000653_fish_06.png,562,447,675,604,0.6059,97.55,1
frame_000654_fish_00.png,1061,832,1107,900,0.8937,73.46,0
frame_000654_fish_01.png,894,606,940,685,0.8919,78.56,0
frame_000654_fish_02.png,562,455,592,499,0.8532,86.74,0
frame_000654_fish_03.png,595,216,632,302,0.6980,92.40,0
frame_000654_fish_04.png,1020,359,1070,398,0.4187,86.17,0
frame_000655_fish_00.png,897,576,945,653,0.8934,78.91,0
frame_000655_fish_01.png,973,369,1071,415,0.8797,92.24,0
frame_000655_fish_02.png,592,203,658,296,0.8794,90.61,0
frame_000655_fish_03.png,976,919,1093,960,0.8618,79.67,0
frame_000655_fish_04.png,564,476,589,560,0.7451,82.98,0
frame_000656_fish_00.png,962,400,1016,496,0.8981,87.55,0
frame_000656_fish_01.png,1275,871,1378,927,0.8961,80.13,0
frame_000656_fish_02.png,899,572,950,633,0.8939,80.93,0
frame_000656_fish_03.png,811,70,937,125,0.7863,86.76,0
frame_000656_fish_04.png,564,507,587,594,0.6622,82.94,0
frame_000656_fish_05.png,591,205,637,275,0.6596,93.23,0
frame_000657_fish_00.png,903,591,937,629,0.8703,76.13,0
frame_000657_fish_01.png,853,114,947,173,0.8642,88.60,0
frame_000657_fish_02.png,1411,769,1453,880,0.8519,86.72,0
frame_000657_fish_03.png,591,194,633,278,0.8280,91.76,0
frame_000657_fish_04.png,564,515,588,594,0.6404,83.51,0
frame_000657_fish_05.png,1000,502,1062,536,0.6099,87.83,0
frame_000658_fish_00.png,897,580,949,640,0.9029,81.53,0
frame_000658_fish_01.png,975,477,1065,526,0.8927,86.52,0
frame_000658_fish_02.png,1407,533,1440,642,0.8850,79.91,0
frame_000658_fish_03.png,578,175,633,276,0.8127,91.96,0
frame_000658_fish_04.png,564,513,588,593,0.6533,83.20,0
frame_000658_fish_05.png,882,100,939,165,0.6361,90.01,0
frame_000659_fish_00.png,568,167,627,277,0.8963,91.42,0
frame_000659_fish_01.png,958,490,1029,527,0.8842,84.52,0
frame_000659_fish_02.png,903,577,939,624,0.8706,78.41,0
frame_000659_fish_03.png,1304,466,1377,509,0.8291,84.06,0
frame_000659_fish_04.png,564,506,589,593,0.5884,83.96,0
frame_000660_fish_00.png,1104,633,1156,746,0.9129,78.75,0
frame_000660_fish_01.png,567,170,628,278,0.8996,90.26,0
frame_000660_fish_02.png,946,505,984,594,0.8771,86.45,0
frame_000660_fish_03.png,921,585,956,617,0.8635,74.59,0
frame_000660_fish_04.png,565,507,589,593,0.5671,83.56,0
frame_000661_fish_00.png,999,606,1073,674,0.8851,88.27,0
frame_000661_fish_01.png,930,604,989,636,0.8776,74.46,0
frame_000661_fish_02.png,1298,918,1414,976,0.8697,85.34,0
frame_000661_fish_03.png,1010,358,1055,497,0.8319,87.60,0
frame_000661_fish_04.png,570,176,628,276,0.5714,93.44,0
frame_000661_fish_05.png,564,507,589,592,0.5381,84.23,0
frame_000661_fish_06.png,569,176,623,215,0.4629,85.25,0
frame_000662_fish_00.png,1099,702,1195,766,0.9080,83.73,0
frame_000662_fish_01.png,918,655,980,693,0.8810,82.35,0
frame_000662_fish_02.png,1411,759,1457,868,0.8540,84.75,0
frame_000662_fish_03.png,995,536,1046,669,0.8524,92.20,0
frame_000662_fish_04.png,564,509,589,591,0.5440,83.75,0
frame_000663_fish_00.png,854,697,894,730,0.8955,79.26,0
frame_000663_fish_01.png,968,726,1095,790,0.8947,89.74,0
frame_000663_fish_02.png,1417,576,1450,679,0.8937,77.54,0
frame_000663_fish_03.png,583,260,627,312,0.8775,84.14,0
frame_000663_fish_04.png,564,508,589,591,0.4919,84.05,0
frame_000664_fish_00.png,1123,689,1224,789,0.8982,84.36,0
frame_000664_fish_01.png,1393,410,1452,513,0.8788,85.00,0
frame_000664_fish_02.png,632,331,681,371,0.8727,85.44,0
frame_000664_fish_03.png,835,727,858,768,0.6024,80.70,0
frame_000664_fish_04.png,564,509,588,590,0.5118,83.84,0
frame_000665_fish_00.png,1077,521,1142,608,0.9087,91.53,0
frame_000665_fish_01.png,1395,213,1455,295,0.9055,91.80,0
frame_000665_fish_02.png,820,758,875,801,0.9029,82.37,0
frame_000665_fish_03.png,696,364,786,402,0.8820,81.69,0
frame_000665_fish_04.png,1272,501,1360,626,0.8815,90.90,0
frame_000665_fish_05.png,564,508,589,590,0.4549,84.34,0
frame_000666_fish_00.png,870,793,939,829,0.8958,86.72,0
frame_000666_fish_01.png,988,426,1079,480,0.8914,91.46,0
frame_000666_fish_02.png,847,370,958,410,0.8603,78.79,0
frame_000666_fish_03.png,1344,385,1406,494,0.8532,88.62,0
frame_000666_fish_04.png,1414,465,1440,564,0.8062,84.04,0
frame_000666_fish_05.png,564,510,588,590,0.4922,83.72,0
frame_000667_fish_00.png,943,773,1009,815,0.8912,88.21,0
frame_000667_fish_01.png,999,404,1059,455,0.8802,80.92,0
frame_000667_fish_02.png,1367,681,1422,777,0.8734,85.43,0
frame_000667_fish_03.png,766,289,846,363,0.8730,85.88,0
frame_000667_fish_04.png,861,288,1012,340,0.8559,79.76,0
frame_000667_fish_05.png,903,215,967,251,0.7759,86.34,0
frame_000667_fish_06.png,564,509,588,590,0.5943,83.77,0
frame_000668_fish_00.png,1013,446,1097,496,0.8925,81.72,0
frame_000668_fish_01.png,594,370,656,414,0.7760,75.92,0
frame_000668_fish_02.png,847,201,934,246,0.7631,89.65,0
frame_000668_fish_03.png,1007,722,1034,762,0.7247,88.22,0
frame_000668_fish_04.png,563,509,587,590,0.7103,84.31,0
frame_000668_fish_05.png,594,370,695,414,0.5903,82.28,0
frame_000669_fish_00.png,993,654,1027,698,0.9030,86.78,0
frame_000669_fish_01.png,991,329,1043,419,0.8889,92.66,0
frame_000669_fish_02.png,665,380,720,436,0.8825,90.33,0
frame_000669_fish_03.png,568,305,706,396,0.8509,85.66,0
frame_000669_fish_04.png,564,506,588,590,0.7338,84.58,0
frame_000670_fish_00.png,1042,308,1128,342,0.8518,88.75,0
frame_000670_fish_01.png,668,350,719,405,0.8498,88.78,0
frame_000670_fish_02.png,992,600,1011,658,0.8477,84.98,0
frame_000670_fish_03.png,646,261,788,342,0.8308,86.96,0
frame_000670_fish_04.png,564,510,588,590,0.6408,84.13,0
frame_000671_fish_00.png,1121,295,1197,368,0.8985,90.50,0
frame_000671_fish_01.png,985,575,1041,608,0.8872,84.21,0
frame_000671_fish_02.png,653,358,727,407,0.8834,83.79,0
frame_000671_fish_03.png,747,233,870,296,0.8309,85.68,0
frame_000671_fish_04.png,563,509,588,591,0.6969,84.91,0
frame_000672_fish_00.png,693,378,779,467,0.8898,88.16,0
frame_000672_fish_01.png,1013,565,1072,595,0.8844,83.77,0
frame_000672_fish_02.png,1191,412,1221,507,0.8620,86.40,0
frame_000672_fish_03.png,564,508,588,590,0.6051,84.21,0
frame_000673_fish_00.png,1037,569,1110,597,0.9283,79.08,0
frame_000673_fish_01.png,742,468,786,510,0.8855,81.89,0
frame_000673_fish_02.png,1225,594,1250,681,0.8553,83.91,0
frame_000673_fish_03.png,1299,873,1350,934,0.7234,94.03,0
frame_000673_fish_04.png,564,509,588,590,0.5393,83.88,0
frame_000674_fish_00.png,756,514,813,578,0.8983,86.04,0
frame_000674_fish_01.png,1077,578,1123,616,0.8820,84.04,0
frame_000674_fish_02.png,1249,778,1302,863,0.8663,92.55,0
frame_000674_fish_03.png,1311,829,1353,892,0.8649,92.41,0
frame_000674_fish_04.png,564,509,587,591,0.5608,83.87,0
frame_000675_fish_00.png,1083,592,1111,630,0.8943,79.30,0
frame_000675_fish_01.png,796,573,845,620,0.8925,74.46,0
frame_000675_fish_02.png,1344,713,1376,763,0.8767,83.33,0
frame_000675_fish_03.png,1251,842,1304,903,0.7794,91.90,0
frame_000675_fish_04.png,563,510,587,591,0.5920,84.30,0
frame_000675_fish_05.png,1384,713,1424,756,0.4848,89.50,0
frame_000676_fish_00.png,1026,576,1085,644,0.9116,84.58,0
frame_000676_fish_01.png,1338,688,1368,757,0.8874,83.13,0
frame_000676_fish_02.png,766,515,824,596,0.8828,89.78,0
frame_000676_fish_03.png,1289,350,1313,438,0.7959,81.46,0
frame_000676_fish_04.png,1172,819,1238,857,0.6963,89.48,0
frame_000676_fish_05.png,564,511,587,591,0.5809,83.87,0
frame_000677_fish_00.png,971,553,1027,624,0.9102,82.19,0
frame_000677_fish_01.png,762,462,827,564,0.8931,89.15,0
frame_000677_fish_02.png,1077,759,1160,792,0.8896,82.97,0
frame_000677_fish_03.png,1381,548,1412,631,0.8825,83.50,0
frame_000677_fish_04.png,771,249,838,326,0.8531,88.19,0
frame_000677_fish_05.png,1288,420,1314,507,0.8448,88.86,0
frame_000677_fish_06.png,563,509,588,591,0.5817,84.63,0
frame_000678_fish_00.png,975,658,1015,713,0.8961,82.20,0
frame_000678_fish_01.png,947,548,989,602,0.8954,83.74,0
frame_000678_fish_02.png,752,418,805,519,0.8854,85.80,0
frame_000678_fish_03.png,1414,321,1451,400,0.8581,85.22,0
frame_000678_fish_04.png,1220,505,1308,535,0.8498,82.07,0
frame_000678_fish_05.png,564,509,588,591,0.5971,84.21,0
frame_000679_fish_00.png,1182,484,1266,546,0.9020,87.82,0
frame_000679_fish_01.png,1380,161,1454,258,0.8984,94.67,0
frame_000679_fish_02.png,749,395,816,493,0.8939,89.71,0
frame_000679_fish_03.png,928,579,1005,662,0.8928,86.25,0
frame_000679_fish_04.png,563,509,588,590,0.6654,84.74,0
frame_000680_fish_00.png,1137,479,1212,536,0.8866,93.24,0
frame_000680_fish_01.png,1398,163,1436,277,0.8847,93.14,0
frame_000680_fish_02.png,681,354,753,414,0.8842,86.53,0
frame_000680_fish_03.png,940,556,1010,617,0.8666,78.68,0
frame_000680_fish_04.png,1212,189,1341,272,0.8621,87.70,0
frame_000680_fish_05.png,563,508,587,590,0.7076,84.65,0
frame_000681_fish_00.png,976,611,1056,643,0.8930,79.49,0
frame_000681_fish_01.png,934,509,975,581,0.8929,83.14,0
frame_000681_fish_02.png,1142,500,1170,590,0.8866,82.19,0
frame_000681_fish_03.png,603,316,673,360,0.8740,84.20,0
frame_000681_fish_04.png,563,507,588,590,0.6596,84.73,0
frame_000682_fish_00.png,901,465,947,557,0.8998,84.03,0
frame_000682_fish_01.png,1163,601,1200,681,0.8959,76.80,0
frame_000682_fish_02.png,1351,430,1422,494,0.8942,82.04,0
frame_000682_fish_03.png,587,339,658,394,0.8889,85.71,0
frame_000682_fish_04.png,1014,664,1082,695,0.8830,81.55,0
frame_000682_fish_05.png,563,510,588,590,0.6861,84.25,0
frame_000683_fish_00.png,1071,685,1143,725,0.9086,80.91,0
frame_000683_fish_01.png,1179,703,1228,773,0.8941,78.78,0
frame_000683_fish_02.png,895,391,929,495,0.8883,84.33,0
frame_000683_fish_03.png,1416,344,1436,392,0.6339,86.04,0
frame_000683_fish_04.png,563,511,587,590,0.6255,84.22,0
frame_000683_fish_05.png,620,292,644,375,0.3263,86.76,0
frame_000684_fish_00.png,1142,648,1189,714,0.9079,78.27,0
frame_000684_fish_01.png,860,351,921,432,0.9058,91.28,0
frame_000684_fish_02.png,1211,768,1297,820,0.8995,81.41,0
frame_000684_fish_03.png,634,263,678,318,0.8404,88.93,0
frame_000684_fish_04.png,1335,275,1378,373,0.8382,87.06,0
frame_000684_fish_05.png,563,511,588,590,0.5956,84.12,0
frame_000685_fish_00.png,1162,581,1195,657,0.9055,81.40,0
frame_000685_fish_01.png,1286,790,1370,853,0.8991,84.52,0
frame_000685_fish_02.png,1313,240,1416,288,0.8709,91.95,0
frame_000685_fish_03.png,891,295,960,366,0.8652,93.43,0
frame_000685_fish_04.png,563,512,589,590,0.5785,84.00,0
frame_000685_fish_05.png,864,107,971,170,0.3212,83.91,0
frame_000686_fish_00.png,1376,331,1411,442,0.8839,86.06,0
frame_000686_fish_01.png,1336,816,1369,875,0.8700,90.94,0
frame_000686_fish_02.png,1155,539,1213,613,0.8624,86.58,0
frame_000686_fish_03.png,563,512,589,589,0.6017,83.85,0
frame_000687_fish_00.png,1179,526,1249,576,0.8933,83.78,0
frame_000687_fish_01.png,1391,460,1453,548,0.8787,87.00,0
frame_000687_fish_02.png,1329,852,1380,892,0.8159,93.34,0
frame_000687_fish_03.png,564,516,590,590,0.5753,83.22,0
frame_000688_fish_00.png,1212,500,1282,559,0.9074,85.73,0
frame_000688_fish_01.png,1415,368,1453,473,0.8698,81.43,0
frame_000688_fish_02.png,864,125,914,162,0.7556,92.55,0
frame_000688_fish_03.png,563,512,590,590,0.5704,83.97,0
frame_000688_fish_04.png,1317,878,1367,914,0.2500,94.27,0
frame_000689_fish_00.png,1263,863,1333,903,0.9080,92.48,0
frame_000689_fish_01.png,1252,423,1305,502,0.9004,85.26,0
frame_000689_fish_02.png,1290,299,1363,336,0.7292,91.47,0
frame_000689_fish_03.png,563,514,590,589,0.5916,83.85,0
frame_000690_fish_00.png,1163,504,1246,600,0.8926,87.02,0
frame_000690_fish_01.png,1253,425,1342,460,0.8799,80.26,0
frame_000690_fish_02.png,1212,832,1287,877,0.8721,92.21,0
frame_000690_fish_03.png,1149,345,1202,393,0.8499,85.81,0
frame_000690_fish_04.png,1082,286,1168,348,0.8406,75.95,0
frame_000690_fish_05.png,865,101,924,145,0.6830,89.66,0
frame_000690_fish_06.png,563,513,590,589,0.5806,83.96,0
frame_000691_fish_00.png,1176,759,1227,827,0.9056,87.54,0
frame_000691_fish_01.png,1342,793,1454,847,0.8934,84.79,0
frame_000691_fish_02.png,1310,433,1371,481,0.8666,89.02,0
frame_000691_fish_03.png,1155,308,1223,438,0.8653,85.21,0
frame_000691_fish_04.png,563,512,590,588,0.5905,83.62,0
frame_000692_fish_00.png,1165,423,1254,500,0.9138,77.36,0
frame_000692_fish_01.png,1132,711,1199,748,0.8916,89.18,0
frame_000692_fish_02.png,1396,584,1442,685,0.8847,78.28,0
frame_000692_fish_03.png,887,257,962,316,0.8762,93.67,0
frame_000692_fish_04.png,563,512,590,589,0.6012,83.94,0
frame_000692_fish_05.png,1375,493,1421,538,0.4690,86.96,0
frame_000693_fish_00.png,1095,703,1145,762,0.9026,94.52,0
frame_000693_fish_01.png,1096,289,1189,421,0.8923,82.47,0
frame_000693_fish_02.png,1138,454,1224,493,0.8764,89.08,0
frame_000693_fish_03.png,1354,519,1401,552,0.8726,81.25,0
frame_000693_fish_04.png,912,270,1004,317,0.8148,91.61,0
frame_000693_fish_05.png,1427,446,1458,498,0.8085,77.42,0
frame_000693_fish_06.png,563,513,591,588,0.5957,83.96,0
frame_000694_fish_00.png,1421,304,1460,406,0.8956,83.72,0
frame_000694_fish_01.png,1080,729,1136,778,0.8944,91.94,0
frame_000694_fish_02.png,1166,482,1220,546,0.8819,88.42,0
frame_000694_fish_03.png,564,515,591,587,0.5512,83.33,0
frame_000694_fish_04.png,985,294,1052,327,0.3024,84.43,0
frame_000695_fish_00.png,623,279,683,330,0.9077,86.84,0
frame_000695_fish_01.png,1052,738,1116,772,0.9035,89.89,0
frame_000695_fish_02.png,1346,503,1393,557,0.8844,83.56,0
frame_000695_fish_03.png,1250,313,1340,379,0.8809,91.24,0
frame_000695_fish_04.png,1226,519,1337,559,0.8593,80.56,0
frame_000695_fish_05.png,564,512,591,589,0.6140,84.08,0
frame_000696_fish_00.png,707,308,788,353,0.8819,84.37,0
frame_000696_fish_01.png,1345,482,1405,539,0.8059,79.37,0
frame_000696_fish_02.png,1043,732,1089,774,0.8016,91.49,0
frame_000696_fish_03.png,1042,335,1117,411,0.7944,89.50,0
frame_000696_fish_04.png,1323,487,1405,550,0.6099,83.93,0
frame_000696_fish_05.png,564,512,590,589,0.5882,83.79,0
frame_000696_fish_06.png,1323,516,1405,551,0.5862,84.03,0
frame_000697_fish_00.png,1233,456,1367,524,0.9086,82.31,0
frame_000697_fish_01.png,1038,259,1138,328,0.8836,87.81,0
frame_000697_fish_02.png,817,326,920,386,0.8835,85.83,0
frame_000697_fish_03.png,1033,740,1085,770,0.8760,86.63,0
frame_000697_fish_04.png,563,513,591,589,0.4993,84.15,0
frame_000698_fish_00.png,1013,671,1061,730,0.8952,87.00,0
frame_000698_fish_01.png,971,377,1058,424,0.8825,80.55,0
frame_000698_fish_02.png,1207,549,1243,656,0.8762,85.80,0
frame_000698_fish_03.png,1110,316,1173,407,0.8631,77.42,0
frame_000698_fish_04.png,1140,404,1252,449,0.8610,77.70,0
frame_000698_fish_05.png,564,517,591,589,0.5690,83.45,0
frame_000699_fish_00.png,1186,630,1235,687,0.9045,78.86,0
frame_000699_fish_01.png,880,376,948,505,0.8917,85.42,0
frame_000699_fish_02.png,1317,372,1394,465,0.8852,89.63,0
frame_000699_fish_03.png,1179,479,1243,510,0.8683,73.11,0
frame_000699_fish_04.png,1172,428,1257,481,0.8545,82.72,0
frame_000699_fish_05.png,563,515,590,588,0.5735,83.72,0
frame_000700_fish_00.png,1219,738,1294,785,0.9009,79.61,0
frame_000700_fish_01.png,1025,574,1061,636,0.9003,81.71,0
frame_000700_fish_02.png,1083,479,1165,512,0.8911,75.43,0
frame_000700_fish_03.png,1296,409,1325,481,0.8624,88.55,0
frame_000700_fish_04.png,820,264,882,387,0.8494,93.56,0
frame_000700_fish_05.png,1281,273,1373,324,0.8485,92.58,0
frame_000700_fish_06.png,563,516,591,588,0.6204,83.79,0
frame_000701_fish_00.png,1186,780,1278,833,0.8966,75.96,0
frame_000701_fish_01.png,1140,375,1243,447,0.8849,84.95,0
frame_000701_fish_02.png,1314,392,1349,440,0.8509,87.69,0
frame_000701_fish_03.png,1005,487,1089,568,0.7662,85.50,0
frame_000701_fish_04.png,1006,487,1089,529,0.6750,75.29,0
frame_000701_fish_05.png,563,514,590,589,0.5978,84.14,0
frame_000702_fish_00.png,1130,682,1192,778,0.9073,79.05,0
frame_000702_fish_01.png,1064,438,1106,507,0.8961,89.62,0
frame_000702_fish_02.png,1274,411,1360,450,0.8915,72.68,0
frame_000702_fish_03.png,933,507,1011,539,0.8871,69.62,0
frame_000702_fish_04.png,884,437,986,494,0.8733,83.13,0
frame_000702_fish_05.png,563,515,590,588,0.5664,83.91,0
frame_000702_fish_06.png,1080,265,1113,327,0.4134,83.97,0
frame_000703_fish_00.png,1083,632,1154,704,0.9133,82.97,0
frame_000703_fish_01.png,608,295,671,385,0.9038,88.24,0
frame_000703_fish_02.png,864,541,946,573,0.8861,72.45,0
frame_000703_fish_03.png,1185,415,1292,453,0.8816,75.57,0
frame_000703_fish_04.png,997,415,1075,473,0.8804,91.05,0
frame_000703_fish_05.png,832,274,986,330,0.8032,87.40,0
frame_000703_fish_06.png,563,511,590,588,0.6074,84.70,0
frame_000704_fish_00.png,812,571,880,601,0.9188,72.90,0
frame_000704_fish_01.png,965,642,1067,703,0.8977,86.41,0
frame_000704_fish_02.png,1165,370,1264,414,0.8798,81.44,0
frame_000704_fish_03.png,541,253,573,353,0.8731,87.78,0
frame_000704_fish_04.png,958,453,984,551,0.8684,82.62,0
frame_000704_fish_05.png,911,292,1050,360,0.8675,84.39,0
frame_000704_fish_06.png,563,514,591,588,0.5595,84.26,0
